2260,BV11152746,BV11477246
2261,BV09193095,BV11688508
2262,BV10021366,BV11633842
2263,BV09078999,BV10017263
2264,BV10016004,BV11483409
2265,BV11031932,BV11625441
2266,BV09236191,BV10018849
2267,BV10016569,BV11568715
2268,BV10252216,BV11632913
2269,BV11623539,BV11662478
2270,BV10019760,BV11044199
2271,BV11119873,BV10023300
2272,BV10800909,BV11447880
2273,BV09173927,BV10389056
2274,BV11483392,BV10561090
2275,BV11452842,BV10839958
2276,BV10266798,BV10013847
2277,BV11352978,BV10266785
2278,BV10558743,BV09097133
2279,BV11688468,BV11498807
2280,BV11577239,BV10615574
2281,BV09154785,BV11507782
2282,BV11031932,BV10619181
2283,BV10263582,BV10020105
2284,BV11472709,BV10001936
2285,BV10020858,BV11437180
2286,BV10014397,BV11467014
2287,BV11309148,BV10252960
2288,BV11687956,BV11568890
2289,BV11688563,BV11320695
2290,BV09232680,BV10013971
2291,BV10573299,BV10247485
2292,BV10023839,BV09200222
2293,BV09185055,BV11448861
2294,BV10254163,BV11482390
2295,BV11372652,BV10023337
2296,BV10527809,BV10405471
2297,BV10020789,BV11648235
2298,BV10255283,BV10323065
2299,BV09072664,BV10024409
2300,BV10849695,BV11480858
2301,BV10480061,BV10442002
2302,BV10253368,BV11403454
2303,BV11632872,BV10251499
2304,BV11482395,BV11504670
2305,BV10023029,BV09083055
2306,BV09217026,BV11367180
2307,BV11683585,BV10253029
2308,BV10950804,BV10023337
2309,BV10017947,BV10254417
2310,BV11413244,BV10441426
2311,BV11689179,BV10389064
2312,BV10456433,BV11559275
2313,BV10253345,BV10020748
2314,BV11119649,BV11474709
2315,BV11199329,BV10253632
2316,BV10014610,BV11267333
2317,BV09223059,BV10958777
2318,BV11688099,BV10266216
2319,BV11279675,BV11646104
2320,BV10017613,BV10538986
2321,BV10262678,BV10860793
2322,BV11690261,BV10250300
2323,BV10253865,BV11618739
2324,BV11592895,BV11308172
2325,BV11627310,BV11690392
2326,BV10923619,BV11379593
2327,BV11141640,BV10258557
2328,BV10252426,BV09148041
2329,BV10015920,BV10021887
2330,BV11688327,BV10338863
2331,BV10256145,BV11688562
2332,BV11657232,BV10263233
2333,BV09066310,BV10023062
2334,BV10015173,BV09141257
2335,BV11352965,BV11369784
2336,BV11484695,BV10023111
2337,BV09237026,BV11361116
2338,BV11118867,BV11488678
2339,BV10408399,BV10016464
2340,BV10024263,BV10393621
2341,BV11621453,BV10826705
2342,BV10253368,BV10493373
2343,BV11688336,BV11687882
2344,BV11689396,BV10873330
2345,BV10252026,BV10960221
2346,BV11152941,BV11271131
2347,BV11623743,BV10461992
2348,BV11466904,BV09127353
2349,BV11398014,BV11154754
2350,BV09219044,BV10022101
2351,BV10827182,BV10021163
2352,BV10515326,BV11371562
2353,BV10014185,BV10015918
2354,BV10432504,BV11457411
2355,BV11557667,BV10650289
2356,BV10262348,BV11452111
2357,BV10382278,BV11303014
2358,BV10016461,BV11388212
2359,BV11428006,BV10338863
2360,BV11313309,BV09078645
2361,BV10022436,BV10251598
2362,BV09209208,BV10847075
2363,BV11680106,BV11689912
2364,BV09177116,BV10480217
2365,BV11407233,BV09110339
2366,BV09167611,BV11619317
2367,BV10019948,BV10017461
2368,BV11323317,BV11392390
2369,BV11165782,BV11688386
2370,BV10019236,BV11632950
2371,BV10013737,BV10014966
2372,BV11688550,BV10924420
2373,BV10255800,BV11488790
2374,BV10494699,BV10013935
2375,BV10327024,BV11688984
2376,BV11484170,BV11467037
2377,BV10019505,BV11687866
2378,BV10019840,BV09017340
2379,BV10018357,BV10016824
2380,BV11426724,BV11598800
2381,BV10393774,BV10252394
2382,BV11457007,BV11428006
2383,BV11295051,BV11687926
2384,BV11628107,BV10462795
2385,BV09189165,BV10023466
2386,BV11433419,BV10015002
2387,BV10256195,BV11352461
2388,BV10015107,BV10014321
2389,BV11190324,BV11491304
2390,BV11399603,BV10024031
2391,BV10253176,BV10956523
2392,BV11383668,BV11625940
2393,BV10006813,BV10681382
2394,BV10250187,BV11343716
2395,BV10016705,BV11312278
2396,BV10853701,BV09078083
2397,BV11629171,BV10253901
2398,BV09107454,BV11560632
2399,BV10020062,BV11554813
2400,BV10506698,BV11299096
2401,BV10023012,BV10020885
2402,BV11692321,BV10018281
2403,BV10393999,BV10254802
2404,BV10015864,BV11368662
2405,BV11412827,BV10420801
2406,BV11119381,BV10016922
2407,BV11172726,BV11687965
2408,BV10254072,BV11467703
2409,BV11686080,BV10575383
2410,BV10667541,BV10251702
2411,BV10393458,BV11688119
2412,BV10022148,BV10021209
2413,BV11627691,BV11625865
2414,BV11313463,BV09006665
2415,BV09069501,BV10015893
2416,BV11383666,BV11276591
2417,BV09091514,BV09006120
2418,BV10013956,BV10023013
2419,BV09238795,BV10014235
2420,BV10875075,BV10918411
2421,BV10024408,BV11676416
2422,BV11626267,BV11020808
2423,BV09114329,BV10016276
2424,BV11369792,BV11437181
2425,BV09083059,BV10596406
2426,BV10023006,BV10262498
2427,BV11152729,BV10085166
2428,BV10262320,BV10250250
2429,BV11388327,BV11687913
2430,BV11682066,BV11420062
2431,BV10014504,BV11688462
2432,BV11225678,BV11688510
2433,BV09175891,BV10523320
2434,BV11357222,BV11690383
2435,BV11482785,BV10019178
2436,BV11037292,BV10017864
2437,BV11468423,BV10019637
2438,BV11597697,BV11294318
2439,BV11535653,BV11388874
2440,BV11131339,BV10250216
2441,BV10610424,BV10340924
2442,BV10970125,BV11361676
2443,BV11690568,BV10703780
2444,BV11412278,BV11619714
2445,BV11352896,BV10024368
2446,BV10330487,BV11491307
2447,BV11333202,BV11614712
2448,BV10022843,BV11568713
2449,BV10974234,BV10022027
2450,BV10591468,BV10265055
2451,BV10019637,BV11590162
2452,BV10659821,BV10653034
2453,BV11645948,BV11687866
2454,BV11119679,BV11352460
2455,BV11682467,BV09164364
2456,BV10014278,BV10844638
2457,BV11364870,BV11009136
2458,BV10251515,BV10023258
2459,BV11688334,BV09225509
2460,BV10022432,BV10548221
2461,BV11139998,BV10252150
2462,BV11478462,BV10475887
2463,BV11626271,BV10018999
2464,BV11676716,BV10405471
2465,BV11354134,BV11267376
2466,BV10262131,BV11346374
2467,BV11692469,BV11471863
2468,BV10408452,BV10495434
2469,BV10015926,BV11596688
2470,BV10621036,BV10432274
2471,BV10887806,BV11568011
2472,BV10013974,BV10018157
2473,BV10014582,BV10018788
2474,BV10266786,BV09125838
2475,BV10479938,BV11092640
2476,BV10252361,BV10808753
2477,BV10571477,BV11450305
2478,BV09072661,BV11311964
2479,BV11406984,BV11402280
2480,BV10710261,BV10381847
2481,BV11688089,BV10018913
2482,BV10017798,BV11186890
2483,BV09232377,BV11206714
2484,BV10456440,BV10839962
2485,BV09017264,BV09073370
2486,BV10252105,BV11018299
2487,BV09069500,BV11095936
2488,BV10019643,BV10021411
2489,BV10421549,BV10024398
2490,BV11477167,BV11352902
2491,BV10254351,BV11428995
2492,BV11683385,BV10024310
2493,BV11603760,BV10023080
2494,BV10018078,BV10014989
2495,BV09012411,BV10602772
2496,BV11688476,BV10880418
2497,BV10499096,BV11118945
2498,BV10330487,BV11630295
2499,BV09180357,BV10964949
2500,BV11486323,BV10523038
2501,BV10254821,BV10974130
2502,BV11114822,BV11649449
2503,BV11580784,BV09064833
2504,BV10013703,BV10021538
2505,BV10571470,BV09221293
2506,BV09174548,BV11688137
2507,BV11330823,BV11438176
2508,BV11483760,BV09076010
2509,BV10523318,BV11688488
2510,BV11521972,BV11409060
2511,BV11119388,BV09165291
2512,BV11687970,BV11640274
2513,BV10754907,BV11431954
2514,BV11042907,BV09213747
2515,BV09105951,BV10019210
2516,BV11508521,BV10650331
2517,BV10654283,BV10252937
2518,BV11688137,BV10019665
2519,BV11674086,BV10572660
2520,BV10252353,BV11589184
2521,BV10019119,BV10023399
2522,BV10841324,BV11409762
2523,BV11621324,BV10254903
2524,BV10599113,BV10264799
2525,BV11468057,BV11224122
2526,BV10264133,BV11161928
2527,BV10024029,BV10654709
2528,BV10014062,BV11690258
2529,BV10256962,BV11058394
2530,BV09103170,BV11622451
2531,BV11552770,BV10018258
2532,BV10019354,BV10018739
2533,BV11484696,BV10523315
2534,BV11406401,BV10945034
2535,BV10014635,BV11689446
2536,BV10020018,BV10252559
2537,BV11544378,BV11449179
2538,BV09112239,BV10262798
2539,BV10467858,BV10014575
2540,BV11167648,BV10024371
2541,BV11445764,BV10256198
2542,BV09206749,BV11498311
2543,BV10023341,BV10254562
2544,BV10016666,BV11686081
2545,BV10243436,BV10499015
2546,BV11621614,BV11626258
2547,BV10818050,BV09078904
2548,BV10022195,BV10875073
2549,BV10254635,BV10254655
2550,BV11621267,BV10713670
2551,BV10015893,BV10016121
2552,BV11621187,BV11620747
2553,BV11313309,BV10992719
2554,BV11151767,BV11575475
2555,BV11694280,BV10017263
2556,BV11260736,BV11439690
2557,BV11119372,BV11118500
2558,BV10942757,BV10254620
2559,BV11630579,BV11259173
2560,BV11393823,BV10013852
2561,BV10016290,BV10023290
2562,BV11370957,BV10256073
2563,BV10253043,BV11170006
2564,BV10559928,BV10021695
2565,BV11630345,BV11579285
2566,BV10538036,BV11461727
2567,BV10019028,BV11368662
2568,BV10014528,BV10018217
2569,BV11025786,BV11375040
2570,BV10023324,BV10017509
2571,BV10252233,BV10021140
2572,BV09221953,BV10013838
2573,BV11688404,BV10016127
2574,BV10022755,BV09234562
2575,BV11252849,BV10018734
2576,BV10008008,BV10253207
2577,BV10023701,BV11390059
2578,BV10023220,BV09006665
2579,BV10388237,BV11023455
2580,BV11118524,BV09223058
2581,BV10022161,BV11612183
2582,BV11118500,BV10257056
2583,BV10262139,BV10625233
2584,BV11688487,BV10495434
2585,BV11360406,BV09182687
2586,BV10016806,BV10019342
2587,BV10381619,BV09003001
2588,BV10262238,BV11253919
2589,BV10015173,BV11352952
2590,BV10019937,BV11375043
2591,BV10015867,BV11687850
2592,BV10394325,BV10022128
2593,BV10521773,BV11690287
2594,BV09231688,BV11683384
2595,BV11689440,BV10263106
2596,BV11119355,BV10847101
2597,BV10021815,BV10244406
2598,BV10994097,BV10018033
2599,BV11689572,BV10509894
2600,BV11279675,BV10251704
2601,BV11663245,BV10024362
2602,BV11372023,BV11615705
2603,BV10446694,BV10956571
2604,BV11647652,BV11689288
2605,BV10432504,BV10022501
2606,BV10860771,BV10017871
2607,BV11690297,BV10022107
2608,BV11279611,BV10441424
2609,BV11137780,BV10014912
2610,BV11486242,BV11312286
2611,BV11118424,BV10252536
2612,BV11690573,BV09236189
2613,BV11181465,BV10014115
2614,BV09224685,BV11438176
2615,BV10437292,BV09183021
2616,BV10250188,BV10024263
2617,BV11268305,BV10956571
2618,BV10019229,BV10251505
2619,BV11630890,BV09200222
2620,BV10251422,BV10023348
2621,BV10417945,BV10250226
2622,BV10907630,BV10016432
2623,BV10509661,BV11170006
2624,BV10014718,BV10022497
2625,BV11356194,BV11352971
2626,BV10910753,BV11168438
2627,BV09083059,BV11602624
2628,BV10018849,BV10845275
2629,BV09153169,BV10006563
2630,BV11478463,BV10021676
2631,BV10021667,BV09187508
2632,BV11143807,BV10262185
2633,BV11540990,BV09012297
2634,BV11143807,BV09125837
2635,BV10015375,BV09105073
2636,BV09091476,BV10638286
2637,BV09115805,BV11334266
2638,BV10451083,BV11645807
2639,BV11260736,BV10251486
2640,BV09219668,BV11146288
2641,BV10017066,BV10022209
2642,BV09205394,BV10471176
2643,BV10014940,BV10808756
2644,BV09237165,BV09108097
2645,BV10023848,BV11623812
2646,BV10017979,BV10014786
2647,BV10252535,BV10014600
2648,BV11371562,BV10244190
2649,BV09035022,BV10023020
2650,BV10253113,BV10390311
2651,BV11676305,BV09226080
2652,BV11402278,BV10018660
2653,BV10463945,BV10251994
2654,BV10435013,BV11640707
2655,BV11393015,BV11627352
2656,BV10015420,BV11573879
2657,BV11620485,BV11458236
2658,BV10019865,BV10016731
2659,BV10250530,BV09226064
2660,BV10015910,BV11372186
2661,BV09218112,BV11261598
2662,BV11478463,BV10259164
2663,BV10254895,BV11091732
2664,BV10024050,BV10019497
2665,BV10507264,BV11687955
2666,BV10624675,BV10253601
2667,BV11471225,BV10253638
2668,BV10467870,BV11332851
2669,BV09208066,BV11352899
2670,BV11688704,BV11488679
2671,BV11552292,BV11457591
2672,BV10015054,BV11467033
2673,BV10664684,BV11384376
2674,BV11523323,BV09125839
2675,BV09142975,BV10634720
2676,BV11689821,BV11688745
2677,BV11619425,BV11461495
2678,BV11477194,BV10017962
2679,BV10013787,BV11503825
2680,BV10322977,BV10857109
2681,BV11652172,BV09234524
2682,BV10256180,BV11310990
2683,BV11497168,BV10022464
2684,BV11490220,BV10019152
2685,BV11018446,BV11463927
2686,BV10262139,BV11517083
2687,BV10265368,BV11632962
2688,BV11477697,BV11175920
2689,BV10888875,BV09130293
2690,BV11636145,BV10256273
2691,BV11346059,BV11688776
2692,BV10253842,BV10973953
2693,BV10262341,BV10024396
2694,BV11682066,BV11631571
2695,BV10017488,BV10956573
2696,BV10348882,BV10994094
2697,BV10020043,BV10019915
2698,BV10653323,BV10889444
2699,BV09219041,BV11367779
2700,BV10014468,BV11482061
2701,BV09061722,BV10935252
2702,BV10021538,BV10019771
2703,BV11367772,BV11137745
2704,BV10604892,BV10022230
2705,BV09226088,BV11409761
2706,BV10991256,BV11118522
2707,BV11151777,BV09226063
2708,BV11688462,BV09076706
2709,BV10252150,BV11194060
2710,BV10610424,BV10016465
2711,BV10252378,BV11418605
2712,BV11044096,BV10252408
2713,BV09223738,BV11483172
2714,BV10020323,BV10017497
2715,BV10942053,BV10021544
2716,BV10017248,BV10015095
2717,BV10020022,BV11573400
2718,BV10659821,BV10252337
2719,BV10014470,BV11691402
2720,BV11331607,BV10326980
2721,BV10408566,BV10014930
2722,BV11690260,BV10019561
2723,BV09078645,BV10254147
2724,BV10694633,BV10775406
2725,BV09198955,BV11431993
2726,BV10024097,BV10387111
2727,BV11193727,BV10019843
2728,BV11682003,BV11692799
2729,BV11573301,BV09066310
2730,BV11685579,BV11352938
2731,BV10254695,BV10013728
2732,BV10994096,BV09017013
2733,BV09044448,BV11607754
2734,BV10024254,BV10845336
2735,BV10023371,BV11208026
2736,BV10001047,BV10412600
2737,BV11607313,BV10016836
2738,BV11589188,BV09087010
2739,BV09064401,BV09229313
2740,BV11314254,BV11625441
2741,BV09069505,BV10925705
2742,BV11171949,BV11213277
2743,BV11662635,BV10017884
2744,BV11627158,BV11689172
2745,BV11688536,BV10413124
2746,BV11333205,BV10023399
2747,BV11629207,BV11648037
2748,BV09179382,BV10741256
2749,BV11118526,BV11510236
2750,BV11493586,BV11346875
2751,BV10018096,BV09228303
2752,BV10015474,BV10746100
2753,BV10020881,BV10013981
2754,BV10022709,BV11106903
2755,BV11152749,BV11352948
2756,BV10938474,BV11591115
2757,BV10016262,BV09073348
2758,BV10256259,BV10252819
2759,BV11412563,BV11654744
2760,BV10816432,BV09061340
2761,BV11688407,BV10506439
2762,BV10020341,BV10014016
2763,BV10413221,BV11495706
2764,BV10022127,BV11689454
2765,BV11689383,BV10251597
2766,BV10431624,BV11406987
2767,BV10018408,BV11632914
2768,BV10256263,BV10465081
2769,BV11216191,BV11209791
2770,BV10014718,BV11238345
2771,BV11430443,BV11554813
2772,BV11627158,BV09185771
2773,BV10252535,BV11106427
2774,BV11166352,BV11152756
2775,BV10262276,BV11119626
2776,BV10254039,BV11447599
2777,BV10020811,BV09228991
2778,BV09182756,BV10253228
2779,BV11688062,BV10262633
2780,BV11619470,BV10015863
2781,BV11152937,BV10435286
2782,BV11119403,BV10023915
2783,BV10020805,BV11171945
2784,BV11686085,BV10022192
2785,BV10013693,BV10388887
2786,BV10387132,BV10014785
2787,BV10415075,BV11412612
2788,BV11488229,BV11636145
2789,BV10014668,BV10253638
2790,BV10424388,BV09165291
2791,BV11152754,BV11596287
2792,BV11454189,BV10387513
2793,BV10251499,BV09026299
2794,BV10389049,BV11457369
2795,BV11356194,BV11152747
2796,BV11693918,BV09009826
2797,BV11485404,BV10015869
2798,BV10582108,BV10394370
2799,BV11688501,BV10251997
2800,BV10251528,BV10254649
2801,BV11667254,BV11427447
2802,BV10023913,BV11401641
2803,BV10263923,BV09230294
2804,BV10252684,BV11311969
2805,BV10254092,BV11360400
2806,BV11487909,BV11477126
2807,BV11485626,BV10839969
2808,BV10408669,BV11468421
2809,BV10559928,BV09005840
2810,BV11673974,BV10022495
2811,BV11476851,BV11688071
2812,BV10019962,BV11630765
2813,BV11374501,BV11689394
2814,BV10850283,BV10019912
2815,BV10942757,BV09126070
2816,BV11619431,BV10509687
2817,BV10020377,BV11372210
2818,BV10500652,BV10021650
2819,BV10254010,BV10262225
2820,BV09185766,BV09227222
2821,BV11627695,BV10019341
2822,BV09059552,BV11398032
2823,BV11609289,BV11139999
2824,BV09204118,BV09027379
2825,BV09032460,BV11371483
2826,BV10016204,BV10984925
2827,BV09066990,BV11601271
2828,BV10253164,BV11130124
2829,BV10014474,BV11367268
2830,BV11688358,BV10256961
2831,BV11584435,BV10023117
2832,BV11122161,BV09125839
2833,BV11403259,BV09072413
2834,BV11118925,BV09173928
2835,BV10019559,BV10262339
2836,BV10827178,BV10681249
2837,BV10509690,BV10015644
2838,BV10779337,BV10262206
2839,BV11363512,BV09061722
2840,BV11552459,BV10333913
2841,BV11023460,BV10834183
2842,BV11688162,BV11152758
2843,BV09088845,BV11388446
2844,BV10023029,BV10262828
2845,BV10255288,BV10022187
2846,BV10419715,BV10880417
2847,BV10826704,BV10511748
2848,BV11609818,BV09190591
2849,BV09162064,BV11472521
2850,BV11108174,BV11688779
2851,BV11605042,BV11240151
2852,BV10263418,BV10555851
2853,BV09066783,BV10847161
2854,BV11273946,BV09212868
2855,BV11268942,BV11363547
2856,BV11691182,BV10262349
2857,BV10014446,BV09077733
2858,BV11127228,BV10020343
2859,BV11328396,BV11673974
2860,BV11615670,BV10424081
2861,BV10021677,BV10851528
2862,BV09212865,BV11691140
2863,BV11669458,BV10085499
2864,BV11476853,BV11602138
2865,BV10601613,BV11624284
2866,BV10569189,BV09185058
2867,BV10018725,BV10634585
2868,BV10252409,BV10262861
2869,BV10022160,BV11613514
2870,BV11578269,BV10019064
2871,BV10595017,BV11343212
2872,BV10254027,BV10850280
2873,BV11549866,BV09122195
2874,BV10018454,BV10523315
2875,BV11375026,BV11250298
2876,BV11346068,BV10777392
2877,BV10014439,BV11688381
2878,BV11171081,BV11471985
2879,BV09072664,BV11306471
2880,BV11151765,BV11692816
2881,BV09101593,BV11687866
2882,BV11400673,BV10018675
2883,BV09223985,BV10023216
2884,BV09177156,BV10015550
2885,BV11169365,BV09237023
2886,BV11488904,BV10641095
2887,BV10883361,BV10021435
2888,BV11115201,BV11448848
2889,BV10437865,BV10020789
2890,BV10022041,BV10016107
2891,BV10021372,BV10847063
2892,BV11491322,BV11363021
2893,BV10621042,BV11618034
2894,BV09197175,BV10262366
2895,BV09097215,BV11365020
2896,BV10405469,BV10022273
2897,BV10419574,BV11626731
2898,BV11487653,BV11009136
2899,BV11692321,BV11693147
2900,BV09212866,BV10016552
2901,BV11131618,BV11690260
2902,BV10024353,BV11691211
2903,BV11466354,BV11648352
2904,BV11219590,BV10024397
2905,BV09130588,BV10389128
2906,BV11402648,BV10998048
2907,BV10015924,BV11311971
2908,BV10446694,BV10020783
2909,BV10604855,BV10024133
2910,BV10375890,BV11687873
2911,BV09198346,BV11596286
2912,BV10011231,BV11152733
2913,BV11525012,BV11438524
2914,BV09118665,BV10255590
2915,BV10016720,BV10020817
2916,BV11366954,BV10023065
2917,BV10018533,BV11628143
2918,BV09153169,BV10933247
2919,BV11115115,BV11306476
2920,BV11689387,BV11688738
2921,BV10020770,BV10018565
2922,BV10014491,BV09191080
2923,BV10021738,BV10252167
2924,BV09074106,BV11028437
2925,BV10019523,BV11495655
2926,BV10567952,BV10022139
2927,BV09167548,BV11690576
2928,BV11169369,BV09077528
2929,BV10569008,BV10624675
2930,BV10634585,BV11628275
2931,BV10014009,BV09183021
2932,BV10751011,BV10256265
2933,BV11545349,BV11687904
2934,BV10023443,BV10023776
2935,BV10450552,BV11688526
2936,BV11687873,BV11579688
2937,BV11199329,BV10019495
2938,BV11193729,BV10020731
2939,BV11319409,BV11596286
2940,BV10023066,BV10244191
2941,BV11031576,BV11430051
2942,BV09193343,BV11371562
2943,BV10820058,BV11639442
2944,BV11688335,BV11677520
2945,BV09184321,BV10015934
2946,BV11456553,BV10252571
2947,BV10020094,BV10014840
2948,BV10421055,BV10022783
2949,BV10020028,BV11585446
2950,BV10022322,BV10838613
2951,BV11484170,BV10017064
2952,BV11573564,BV10612362
2953,BV11668244,BV10023180
2954,BV10022099,BV10254945
2955,BV10023160,BV10251627
2956,BV10014969,BV11403949
2957,BV10480608,BV10014699
2958,BV10020202,BV11481133
2959,BV11152744,BV11095936
2960,BV10015087,BV11152748
2961,BV10013936,BV11658754
2962,BV09114329,BV10015036
2963,BV10015113,BV10018127
2964,BV10254145,BV11689589
2965,BV11689450,BV11062810
2966,BV11165782,BV11058394
2967,BV11688052,BV10266461
2968,BV09033684,BV10017871
2969,BV10490938,BV10388568
2970,BV10257075,BV09236548
2971,BV10014718,BV10252408
2972,BV11403845,BV10793675
2973,BV10014777,BV10542624
2974,BV10019459,BV10251596
2975,BV10382343,BV10019497
2976,BV10022266,BV11566822
2977,BV10014204,BV10254186
2978,BV10857505,BV11670247
2979,BV10016628,BV11441885
2980,BV10023168,BV10253042
2981,BV09237921,BV10554423
2982,BV10019049,BV10014600
2983,BV10254666,BV11115189
2984,BV11693828,BV10251472
2985,BV10405469,BV10611696
2986,BV10014466,BV11486241
2987,BV09212866,BV10244190
2988,BV09080934,BV11119372
2989,BV11688572,BV09002930
2990,BV09164199,BV11485404
2991,BV10014063,BV09073348
2992,BV10022101,BV09199072
2993,BV11602106,BV10013677
2994,BV10015485,BV11333206
2995,BV11689474,BV09198853
2996,BV11316990,BV10023070
2997,BV11690591,BV10388236
2998,BV10480061,BV10017165
2999,BV11088406,BV09200216
3000,BV10322985,BV11226214
3001,BV10262135,BV09003117
3002,BV11370359,BV09232679
3003,BV10405444,BV11687882
3004,BV11206071,BV09026392
3005,BV10020025,BV10014474
3006,BV11651987,BV11623812
3007,BV10022758,BV11690759
3008,BV09233668,BV10019874
3009,BV11688783,BV11412827
3010,BV11458236,BV10022223
3011,BV11327287,BV11402202
3012,BV10018081,BV11613168
3013,BV11545349,BV10970173
3014,BV11353226,BV11484096
3015,BV11377773,BV09115805
3016,BV11356193,BV10253246
3017,BV10014557,BV10899406
3018,BV10021650,BV10599217
3019,BV10388554,BV11421155
3020,BV11616395,BV10018703
3021,BV10388536,BV09002997
3022,BV09117688,BV11115189
3023,BV11259689,BV10256188
3024,BV10014270,BV10024413
3025,BV11426724,BV09200357
3026,BV10959970,BV11119397
3027,BV10254333,BV10471176
3028,BV10023305,BV11619714
3029,BV10016124,BV11438179
3030,BV11203551,BV11312998
3031,BV11074718,BV11688990
3032,BV11482785,BV09062268
3033,BV11688445,BV11522007
3034,BV11284896,BV11685568
3035,BV11579690,BV10805602
3036,BV10254234,BV10014656
3037,BV11674086,BV11507077
3038,BV10015914,BV11474504
3039,BV10483729,BV10018912
3040,BV10253898,BV10251216
3041,BV10979676,BV10382326
3042,BV11216186,BV09122467
3043,BV11200219,BV10431973
3044,BV10393778,BV11152722
3045,BV10653035,BV11625961
3046,BV10251685,BV11374732
3047,BV11359529,BV09082056
3048,BV11472711,BV11498330
3049,BV10023204,BV10788995
3050,BV10019562,BV09099113
3051,BV11689916,BV09173927
3052,BV11026442,BV10014278
3053,BV09099106,BV10019132
3054,BV09232680,BV10016714
3055,BV10264147,BV10016556
3056,BV10412594,BV11009136
3057,BV10023904,BV10021325
3058,BV11657218,BV10254619
3059,BV10022485,BV11119363
3060,BV10020876,BV11693221
3061,BV10942757,BV10499778
3062,BV11371742,BV10022311
3063,BV10593220,BV10014296
3064,BV11435995,BV09077089
3065,BV09072360,BV10245886
3066,BV11440363,BV10022288
3067,BV11580700,BV10023346
3068,BV09206951,BV09226082
3069,BV11686082,BV11152944
3070,BV10977099,BV11589185
3071,BV10845337,BV11691291
3072,BV09236191,BV10014317
3073,BV10014653,BV11371472
3074,BV10388237,BV10875021
3075,BV11332165,BV10018882
3076,BV09236191,BV11487907
3077,BV10017874,BV10387131
3078,BV10256263,BV10507266
3079,BV11630890,BV09227576
3080,BV10019296,BV10019569
3081,BV11630307,BV11603077
3082,BV10015194,BV09201139
3083,BV11647312,BV10015863
3084,BV10023281,BV10973342
3085,BV11535655,BV11688508
3086,BV10019056,BV10023214
3087,BV09238939,BV11632507
3088,BV09077738,BV11587956
3089,BV11175921,BV11403267
3090,BV11457001,BV10014987
3091,BV10020105,BV11370963
3092,BV10387111,BV10842667
3093,BV10007353,BV10516166
3094,BV11450234,BV09000556
3095,BV11625939,BV09143805
3096,BV10326912,BV11110927
3097,BV11568010,BV11163496
3098,BV10016277,BV11134550
3099,BV11236257,BV10458378
3100,BV11550508,BV11661576
3101,BV11444713,BV09057622
3102,BV11689978,BV11317178
3103,BV11599747,BV10016135
3104,BV10013876,BV11371742
3105,BV11688351,BV11691141
3106,BV11474711,BV11481837
3107,BV10899398,BV11119876
3108,BV10262212,BV10014912
3109,BV10016938,BV11603419
3110,BV11574766,BV10847169
3111,BV11487826,BV11296638
3112,BV10333744,BV10016462
3113,BV10254695,BV11588300
3114,BV11112348,BV11694314
3115,BV10252037,BV10016619
3116,BV09206951,BV10256153
3117,BV10018989,BV10251499
3118,BV11457006,BV10255872
3119,BV11367773,BV10023082
3120,BV11371463,BV11059695
3121,BV10888823,BV09017323
3122,BV11400770,BV11371296
3123,BV11256112,BV10018675
3124,BV10014596,BV10465081
3125,BV10014158,BV11466783
3126,BV11451014,BV10015998
3127,BV10795608,BV11175056
3128,BV10020013,BV11243345
3129,BV10251551,BV09083041
3130,BV11545107,BV11354485
3131,BV10018367,BV10019111
3132,BV10020082,BV10679135
3133,BV10791943,BV11688426
3134,BV10388237,BV11205096
3135,BV10511883,BV11491293
3136,BV09175714,BV10715164
3137,BV10020864,BV10013605
3138,BV11624669,BV10504505
3139,BV10023434,BV11477280
3140,BV10024344,BV10847097
3141,BV10019064,BV10889800
3142,BV10569458,BV11284924
3143,BV10798162,BV11478033
3144,BV11645235,BV10021910
3145,BV11621887,BV11374732
3146,BV09026392,BV09078645
3147,BV11689052,BV10254073
3148,BV10432273,BV10018452
3149,BV10621023,BV10019958
3150,BV11141639,BV11171491
3151,BV10019147,BV11690302
3152,BV10020773,BV11164647
3153,BV10017360,BV09062269
3154,BV09221556,BV10264116
3155,BV10023100,BV11475295
3156,BV11415013,BV09000805
3157,BV10254851,BV11240355
3158,BV11107113,BV11446951
3159,BV11049649,BV10434266
3160,BV11690539,BV10001320
3161,BV11406346,BV11152734
3162,BV09236192,BV10018125
3163,BV11417555,BV09066311
3164,BV11662490,BV09067059
3165,BV11111616,BV11119867
3166,BV10023305,BV11596287
3167,BV10021674,BV10663940
3168,BV11438903,BV11282230
3169,BV11674163,BV11655609
3170,BV10256036,BV11490723
3171,BV11623151,BV10021347
3172,BV11689168,BV11688433
3173,BV09077091,BV11152720
3174,BV10254199,BV10021733
3175,BV11625827,BV11502699
3176,BV10601612,BV09173928
3177,BV10254073,BV10451695
3178,BV11605382,BV11330439
3179,BV10021420,BV11480858
3180,BV10023058,BV11475754
3181,BV09174548,BV11285651
3182,BV10437710,BV11688332
3183,BV10017713,BV11537582
3184,BV10381311,BV11483395
3185,BV11596280,BV10022698
3186,BV11521972,BV10989992
3187,BV10588749,BV11635608
3188,BV11603760,BV11190680
3189,BV10250119,BV11689997
3190,BV10866350,BV10253197
3191,BV10253903,BV11688337
3192,BV10014616,BV10795939
